timestep,reference_speed,predicted_speed,lead_speed,distance,speed_error,distance_error,speed_diff,reward,action,jerk
80,15.064402,14.564327,0.0,33.471386,0.5000744,3.471385955810547,14.564327239990234,-7.46799765491653,-0.116080165,-0.1934365
81,15.792436,14.579056,0.0,33.99739,1.2133799,3.9973907470703125,14.579055786132812,-9.221977166879606,0.014728785,0.13080895
82,13.098278,14.664864,0.0,31.156275,1.5665855,1.1562747955322266,14.664863586425781,-3.8905341470480987,0.0858078,0.071079016
83,15.70601,14.249937,0.0,30.869982,1.4560728,0.8699817657470703,14.249937057495117,-3.266854766962597,-0.4149263,-0.5007341
84,15.133921,13.619213,0.0,30.78679,1.5147076,0.7867908477783203,13.619213104248047,-3.141404302287759,-0.63072395,-0.21579766
85,15.006573,13.420832,0.0,31.241108,1.585741,1.2411079406738281,13.420831680297852,-4.121108495653802,-0.1983813,0.43234265
86,14.113218,13.501681,0.0,31.431843,0.611537,1.4318428039550781,13.501681327819824,-3.5071896886711116,0.08084965,0.27923095
87,14.7204895,13.612455,0.0,31.522675,1.1080341,1.522674560546875,13.612455368041992,-4.161913329300937,0.11077356,0.029923916
88,14.256624,13.669458,0.0,31.876963,0.58716583,1.876962661743164,13.669458389282227,-4.349319993804457,0.057003498,-0.053770065
89,11.308265,13.7897005,0.0,28.559921,2.4814358,0.0,13.789700508117676,-2.493772112434513,0.12024236,0.06323886
90,12.879782,13.294593,0.0,27.207954,0.41481113,0.0,13.29459285736084,-0.5011012137927953,-0.495108,-0.61535037
91,15.590862,12.544565,0.0,28.700035,3.046297,0.0,12.544565200805664,-3.1092900285489016,-0.75002813,-0.25492013
92,17.020014,12.215455,0.0,31.713478,4.8045588,1.7134780883789062,12.215455055236816,-8.290062540002175,-0.3291105,0.42091763
93,14.340868,12.833039,0.0,32.56314,1.5078287,2.563140869140625,12.833039283752441,-6.759660783852555,0.61758447,0.94669497
94,16.624783,13.434681,0.0,33.954952,3.1901016,3.9549522399902344,13.434680938720703,-11.131684556833513,0.6016412,-0.015943289
95,11.097472,14.001421,0.0,29.883228,2.9039488,0.0,14.001420974731445,-2.935775695001251,0.5667405,-0.034900665
96,15.853877,13.654154,0.0,31.335238,2.1997232,1.3352375030517578,13.654153823852539,-4.9789629975518075,-0.34726715,-0.91400766
97,12.983745,13.493635,0.0,29.52109,0.50989056,0.0,13.493635177612305,-0.5365916470523437,-0.16051829,0.18674886
98,13.885109,13.269247,0.0,28.563822,0.6158619,0.0,13.269247055053711,-0.633468616567411,-0.22438836,-0.06387007
99,13.39748,12.76791,0.0,28.482578,0.62957,0.0,12.76791000366211,-0.6823319479021137,-0.5013374,-0.27694905
100,11.340864,12.612567,0.0,26.245764,1.2717028,0.0,12.612566947937012,-1.3140696985345226,-0.1553427,0.3459947
101,14.00533,12.180679,0.0,27.269253,1.8246508,0.0,12.180679321289062,-1.8738996719956766,-0.43188798,-0.2765453
